TIMESTAMP,EVENT,BET_NUMBER,BET,CONDITION,RESULT,COIN,MESSAGE
2026-03-05 18:40:54.94,BET,26,0.90,,-0.90,94.10,
2026-03-05 18:40:54.94,BET,27,0.20,,-0.20,93.90,
2026-03-05 18:40:54.94,BET,28,0.50,,-0.50,93.40,
2026-03-05 18:40:54.94,BET,29,0.90,,-0.90,92.50,
2026-03-05 18:40:54.94,BET,30,1.20,,1.20,92.50,
2026-03-05 18:40:54.94,BET,31,1.50,,-1.50,91.00,
2026-03-05 18:40:54.94,BET,32,1.40,,-1.40,89.60,
2026-03-05 18:40:54.95,BET,33,1.40,,-1.40,88.20,
2026-03-05 18:40:54.95,BET,34,1.90,,-1.90,86.30,
2026-03-05 18:40:54.95,BET,35,1.90,,1.90,86.30,
2026-03-05 18:40:54.95,BET,36,0.70,,-0.70,85.60,
2026-03-05 18:40:54.95,BET,37,1.30,,-1.30,84.30,
2026-03-05 18:40:54.95,BET,38,0.80,,-0.80,83.50,
2026-03-05 18:40:54.95,BET,39,0.50,,-0.50,83.00,
2026-03-05 18:40:54.95,BET,40,0.60,,-0.60,82.40,
2026-03-05 18:40:54.95,BET,41,1.20,,-1.20,81.20,
2026-03-05 18:40:54.95,BET,42,0.30,,-0.30,80.90,
2026-03-05 18:40:54.95,BET,43,0.10,,-0.10,80.80,
2026-03-05 18:40:54.95,BET,44,1.50,,3.00,82.30,
2026-03-05 18:40:54.96,BET,45,0.80,,-0.80,81.50,
2026-03-05 18:40:54.96,BET,46,1.80,,-1.80,79.70,
2026-03-05 18:40:54.96,BET,47,1.50,,4.50,82.70,
2026-03-05 18:40:54.96,BET,48,0.80,,-0.80,81.90,
2026-03-05 18:40:54.96,BET,49,1.60,,-1.60,80.30,
2026-03-05 18:40:54.96,BET,50,0.60,,-0.60,79.70,
2026-03-05 18:40:54.96,BET,51,2.00,,-2.00,77.70,
2026-03-05 18:40:54.96,BET,52,0.30,,4.50,81.90,
2026-03-05 18:40:54.96,BET,53,1.70,,-1.70,80.20,
2026-03-05 18:40:54.96,BET,54,1.90,,-1.90,78.30,
2026-03-05 18:40:54.96,BET,55,0.80,,4.00,81.50,
2026-03-05 18:40:54.96,BET,56,1.10,,2.20,82.60,
2026-03-05 18:40:54.96,BET,57,1.70,,-1.70,80.90,
2026-03-05 18:40:54.96,BET,58,1.50,,-1.50,79.40,
2026-03-05 18:40:54.97,BET,59,1.00,,-1.00,78.40,
2026-03-05 18:40:54.97,BET,60,0.40,,4.00,82.00,
2026-03-05 18:40:54.97,SESSION_START,,,,,,
2026-03-05 18:40:54.97,START_METRICS,,,EQUAL,,,
2026-03-05 18:40:54.97,BET,1,1.60,,-1.60,98.40,
2026-03-05 18:40:54.97,BET,2,1.90,,-1.90,96.50,
2026-03-05 18:40:54.97,BET,3,0.20,,-0.20,96.30,
2026-03-05 18:40:54.97,BET,4,2.00,,6.00,100.30,
2026-03-05 18:40:54.97,BET,5,0.40,,-0.40,99.90,
2026-03-05 18:40:54.97,BET,6,1.10,,-1.10,98.80,
2026-03-05 18:40:54.97,BET,7,1.00,,2.00,99.80,
2026-03-05 18:40:54.98,BET,8,0.40,,-0.40,99.40,
2026-03-05 18:40:54.98,BET,9,1.90,,-1.90,97.50,
2026-03-05 18:40:54.98,BET,10,1.40,,-1.40,96.10,
2026-03-05 18:40:54.98,BET,11,0.10,,-0.10,96.00,
2026-03-05 18:40:54.98,BET,12,0.70,,4.90,100.20,
2026-03-05 18:40:54.98,BET,13,1.80,,-1.80,98.40,
2026-03-05 18:40:54.98,BET,14,1.70,,-1.70,96.70,
2026-03-05 18:40:54.98,BET,15,1.40,,4.20,99.50,
2026-03-05 18:40:54.98,BET,16,1.70,,1.70,99.50,
2026-03-05 18:40:54.98,BET,17,0.40,,-0.40,99.10,
2026-03-05 18:40:54.98,BET,18,0.50,,-0.50,98.60,
2026-03-05 18:40:54.98,BET,19,1.70,,-1.70,96.90,
2026-03-05 18:40:54.99,BET,20,1.10,,4.40,100.20,
2026-03-05 18:40:54.99,BET,21,0.30,,-0.30,99.90,
2026-03-05 18:40:54.99,BET,22,0.40,,-0.40,99.50,
2026-03-05 18:40:54.99,BET,23,1.30,,-1.30,98.20,
2026-03-05 18:40:54.99,BET,24,0.60,,2.40,100.00,
2026-03-05 18:40:54.99,BET,25,1.00,,-1.00,99.00,
2026-03-05 18:40:54.99,BET,26,1.70,,-1.70,97.30,
2026-03-05 18:40:54.99,BET,27,0.40,,2.80,99.70,
2026-03-05 18:40:54.99,BET,28,1.20,,-1.20,98.50,
2026-03-05 18:40:54.99,BET,29,1.20,,-1.20,97.30,
2026-03-05 18:40:54.99,BET,30,1.80,,-1.80,95.50,
2026-03-05 18:40:55.00,BET,31,0.80,,-0.80,94.70,
2026-03-05 18:40:55.00,BET,32,0.70,,5.95,99.95,
2026-03-05 18:40:55.00,BET,33,1.10,,-1.10,98.85,
2026-03-05 18:40:55.00,BET,34,0.50,,-0.50,98.35,
2026-03-05 18:40:55.00,BET,35,1.00,,3.00,100.35,
2026-03-05 18:40:55.00,BET,36,1.90,,1.90,100.35,
2026-03-05 18:40:55.00,BET,37,1.50,,-1.50,98.85,
2026-03-05 18:40:55.00,BET,38,1.40,,-1.40,97.45,
2026-03-05 18:40:55.00,BET,39,2.00,,-2.00,95.45,
2026-03-05 18:40:55.01,BET,40,0.80,,5.60,100.25,
2026-03-05 18:40:55.01,BET,41,1.80,,-1.80,98.45,
2026-03-05 18:40:55.01,BET,42,1.80,,-1.80,96.65,
2026-03-05 18:40:55.01,BET,43,0.90,,-0.90,95.75,
2026-03-05 18:40:55.01,BET,44,1.70,,6.80,100.85,
2026-03-05 18:40:55.01,BET,45,1.90,,-1.90,98.95,
2026-03-05 18:40:55.01,BET,46,1.00,,-1.00,97.95,
2026-03-05 18:40:55.01,BET,47,1.20,,3.60,100.35,
2026-03-05 18:40:55.02,BET,48,0.40,,-0.40,99.95,
2026-03-05 18:40:55.02,BET,49,0.20,,-0.20,99.75,
2026-03-05 18:40:55.02,BET,50,1.40,,-1.40,98.35,
2026-03-05 18:40:55.02,BET,51,0.50,,-0.50,97.85,
2026-03-05 18:40:55.02,BET,52,0.30,,2.55,100.10,
2026-03-05 18:40:55.02,BET,53,0.30,,-0.30,99.80,
2026-03-05 18:40:55.02,BET,54,1.60,,-1.60,98.20,
2026-03-05 18:40:55.02,BET,55,0.60,,2.40,100.00,
2026-03-05 18:40:55.03,BET,56,1.60,,1.60,100.00,
2026-03-05 18:40:55.03,BET,57,1.90,,-1.90,98.10,
2026-03-05 18:40:55.03,BET,58,0.10,,-0.10,98.00,
2026-03-05 18:40:55.03,BET,59,0.30,,-0.30,97.70,
2026-03-05 18:40:55.03,BET,60,1.00,,4.00,100.70,
2026-03-05 18:40:55.03,SESSION_START,,,,,,
2026-03-05 18:40:55.03,START_METRICS,,,EQUAL,,,
2026-03-05 18:40:55.03,BET,1,1.50,,-1.50,98.50,
2026-03-05 18:40:55.03,BET,2,0.20,,-0.20,98.30,
2026-03-05 18:40:55.03,BET,3,0.60,,-0.60,97.70,
2026-03-05 18:40:55.03,BET,4,1.70,,3.40,99.40,
2026-03-05 18:40:55.03,BET,5,0.50,,-0.50,98.90,
2026-03-05 18:40:55.04,BET,6,1.60,,-1.60,97.30,
2026-03-05 18:40:55.04,BET,7,0.70,,3.50,100.10,
2026-03-05 18:40:55.04,BET,8,1.20,,-1.20,98.90,
2026-03-05 18:40:55.04,BET,9,0.30,,-0.30,98.60,
2026-03-05 18:40:55.04,BET,10,1.40,,-1.40,97.20,
2026-03-05 18:40:55.04,BET,11,1.10,,-1.10,96.10,
2026-03-05 18:40:55.04,BET,12,0.50,,4.25,99.85,
2026-03-05 18:40:55.04,BET,13,0.50,,-0.50,99.35,
2026-03-05 18:40:55.04,BET,14,0.70,,-0.70,98.65,
2026-03-05 18:40:55.04,BET,15,0.20,,1.40,99.85,
2026-03-05 18:40:55.04,BET,16,1.50,,1.50,99.85,
2026-03-05 18:40:55.04,BET,17,1.10,,-1.10,98.75,
2026-03-05 18:40:55.05,BET,18,1.00,,-1.00,97.75,
2026-03-05 18:40:55.05,BET,19,1.60,,-1.60,96.15,
2026-03-05 18:40:55.05,BET,20,0.70,,3.50,98.95,
2026-03-05 18:40:55.05,BET,21,1.50,,-1.50,97.45,
2026-03-05 18:40:55.05,BET,22,0.10,,-0.10,97.35,
2026-03-05 18:40:55.05,BET,23,1.10,,-1.10,96.25,
2026-03-05 18:40:55.05,BET,24,1.30,,3.90,98.85,
2026-03-05 18:40:55.05,BET,25,1.80,,-1.80,97.05,
2026-03-05 18:40:55.05,BET,26,1.40,,-1.40,95.65,
2026-03-05 18:40:55.05,BET,27,1.40,,4.20,98.45,
2026-03-05 18:40:55.05,BET,28,0.80,,-0.80,97.65,
2026-03-05 18:40:55.05,BET,29,0.10,,-0.10,97.55,
2026-03-05 18:40:55.05,BET,30,0.40,,-0.40,97.15,
2026-03-05 18:40:55.05,BET,31,1.90,,-1.90,95.25,
2026-03-05 18:40:55.05,BET,32,1.90,,5.70,99.05,
2026-03-05 18:40:55.06,BET,33,0.50,,-0.50,98.55,
2026-03-05 18:40:55.06,BET,34,1.70,,-1.70,96.85,
2026-03-05 18:40:55.06,BET,35,1.20,,3.60,99.25,
2026-03-05 18:40:55.06,BET,36,1.20,,1.20,99.25,
2026-03-05 18:40:55.06,BET,37,0.30,,-0.30,98.95,
2026-03-05 18:40:55.06,BET,38,0.30,,-0.30,98.65,
2026-03-05 18:40:55.06,BET,39,1.70,,-1.70,96.95,
2026-03-05 18:40:55.06,BET,40,0.30,,2.10,98.75,
2026-03-05 18:40:55.06,BET,41,1.30,,-1.30,97.45,
2026-03-05 18:40:55.06,BET,42,0.20,,-0.20,97.25,
2026-03-05 18:40:55.06,BET,43,0.20,,-0.20,97.05,
2026-03-05 18:40:55.06,BET,44,1.70,,3.40,98.75,
2026-03-05 18:40:55.06,BET,45,1.60,,-1.60,97.15,
2026-03-05 18:40:55.06,BET,46,0.50,,-0.50,96.65,
2026-03-05 18:40:55.06,BET,47,1.20,,3.60,99.05,
2026-03-05 18:40:55.06,BET,48,1.20,,-1.20,97.85,
2026-03-05 18:40:55.06,BET,49,1.30,,-1.30,96.55,
2026-03-05 18:40:55.07,BET,50,0.80,,-0.80,95.75,
2026-03-05 18:40:55.07,BET,51,0.70,,-0.70,95.05,
2026-03-05 18:40:55.07,BET,52,0.20,,4.00,98.85,
2026-03-05 18:40:55.07,BET,53,0.80,,-0.80,98.05,
2026-03-05 18:40:55.07,BET,54,0.10,,-0.10,97.95,
2026-03-05 18:40:55.07,BET,55,2.00,,2.00,97.95,
2026-03-05 18:40:55.07,BET,56,1.20,,2.40,99.15,
2026-03-05 18:40:55.07,BET,57,1.30,,-1.30,97.85,
2026-03-05 18:40:55.07,BET,58,1.60,,-1.60,96.25,
2026-03-05 18:40:55.07,BET,59,0.40,,-0.40,95.85,
2026-03-05 18:40:55.07,BET,60,1.90,,5.70,99.65,
2026-03-05 18:40:55.07,SESSION_START,,,,,,
2026-03-05 18:40:55.07,START_METRICS,,,EQUAL,,,
2026-03-05 18:40:55.07,BET,1,1.70,,-1.70,98.30,
2026-03-05 18:40:55.08,BET,2,0.10,,-0.10,98.20,
2026-03-05 18:40:55.08,BET,3,1.50,,-1.50,96.70,
2026-03-05 18:40:55.08,BET,4,1.00,,4.00,99.70,
2026-03-05 18:40:55.08,BET,5,1.30,,-1.30,98.40,
2026-03-05 18:40:55.08,BET,6,1.40,,-1.40,97.00,
2026-03-05 18:40:55.08,BET,7,0.50,,3.50,100.00,
2026-03-05 18:40:55.08,BET,8,0.40,,-0.40,99.60,
2026-03-05 18:40:55.08,BET,9,1.60,,-1.60,98.00,
2026-03-05 18:40:55.08,BET,10,1.10,,-1.10,96.90,
2026-03-05 18:40:55.08,BET,11,1.10,,-1.10,95.80,
2026-03-05 18:40:55.08,BET,12,1.50,,6.00,100.30,
2026-03-05 18:40:55.08,BET,13,1.10,,-1.10,99.20,
2026-03-05 18:40:55.08,BET,14,1.50,,-1.50,97.70,
2026-03-05 18:40:55.08,BET,15,0.20,,2.40,99.90,
2026-03-05 18:40:55.08,BET,16,1.40,,1.40,99.90,
2026-03-05 18:40:55.09,BET,17,0.10,,-0.10,99.80,
2026-03-05 18:40:55.09,BET,18,1.90,,-1.90,97.90,
2026-03-05 18:40:55.09,BET,19,0.50,,-0.50,97.40,
2026-03-05 18:40:55.09,BET,20,1.50,,4.50,100.40,
2026-03-05 18:40:55.09,BET,21,1.30,,-1.30,99.10,
2026-03-05 18:40:55.09,BET,22,0.20,,-0.20,98.90,
2026-03-05 18:40:55.09,BET,23,1.10,,-1.10,97.80,
2026-03-05 18:40:55.09,BET,24,1.60,,4.80,101.00,
2026-03-05 18:40:55.09,BET,25,0.40,,-0.40,100.60,
2026-03-05 18:40:55.09,BET,26,1.40,,-1.40,99.20,
2026-03-05 18:40:55.09,BET,27,1.40,,2.80,100.60,
2026-03-05 18:40:55.09,BET,28,0.90,,-0.90,99.70,
2026-03-05 18:40:55.09,BET,29,1.70,,-1.70,98.00,
2026-03-05 18:40:55.09,BET,30,0.50,,-0.50,97.50,
2026-03-05 18:40:55.09,BET,31,0.20,,-0.20,97.30,
2026-03-05 18:40:55.10,BET,32,1.40,,4.20,100.10,
2026-03-05 18:40:55.10,BET,33,0.60,,-0.60,99.50,
2026-03-05 18:40:55.10,BET,34,1.80,,-1.80,97.70,
2026-03-05 18:40:55.10,BET,35,1.10,,3.30,99.90,
2026-03-05 18:40:55.10,BET,36,0.10,,0.50,100.30,
2026-03-05 18:40:55.10,BET,37,0.80,,-0.80,99.50,
2026-03-05 18:40:55.10,BET,38,1.60,,-1.60,97.90,
2026-03-05 18:40:55.10,BET,39,0.10,,-0.10,97.80,
2026-03-05 18:40:55.10,BET,40,1.50,,4.50,100.80,
2026-03-05 18:40:55.10,BET,41,2.00,,-2.00,98.80,
2026-03-05 18:40:55.10,BET,42,1.00,,-1.00,97.80,
2026-03-05 18:40:55.10,BET,43,1.40,,-1.40,96.40,
2026-03-05 18:40:55.10,BET,44,0.90,,4.50,100.00,
2026-03-05 18:40:55.11,BET,45,0.80,,-0.80,99.20,
2026-03-05 18:40:55.11,BET,46,1.10,,-1.10,98.10,
2026-03-05 18:40:55.11,BET,47,0.20,,2.40,100.30,
2026-03-05 18:40:55.11,BET,48,0.40,,-0.40,99.90,
2026-03-05 18:40:55.11,BET,49,0.80,,-0.80,99.10,
2026-03-05 18:40:55.11,BET,50,1.80,,-1.80,97.30,
2026-03-05 18:40:55.11,BET,51,1.60,,-1.60,95.70,
2026-03-05 18:40:55.11,BET,52,0.80,,5.60,100.50,
2026-03-05 18:40:55.11,BET,53,0.50,,-0.50,100.00,
2026-03-05 18:40:55.11,BET,54,1.70,,-1.70,98.30,
2026-03-05 18:40:55.11,BET,55,1.50,,4.50,101.30,
2026-03-05 18:40:55.11,BET,56,0.30,,0.30,101.30,
2026-03-05 18:40:55.11,BET,57,1.60,,-1.60,99.70,
2026-03-05 18:40:55.11,BET,58,0.90,,-0.90,98.80,
2026-03-05 18:40:55.11,BET,59,1.40,,-1.40,97.40,
2026-03-05 18:40:55.12,BET,60,1.00,,4.00,100.40,
2026-03-05 18:40:55.12,SESSION_START,,,,,,
2026-03-05 18:40:55.12,START_METRICS,,,WIN,,,
2026-03-05 18:40:55.12,BET,1,0.90,,-0.90,99.10,
2026-03-05 18:40:55.12,BET,2,1.80,,-1.80,97.30,
2026-03-05 18:40:55.12,BET,3,1.60,,-1.60,95.70,
2026-03-05 18:40:55.12,BET,4,1.50,,6.00,100.20,
2026-03-05 18:40:55.12,BET,5,0.10,,-0.10,100.10,
2026-03-05 18:40:55.12,BET,6,1.80,,-1.80,98.30,
2026-03-05 18:40:55.12,BET,7,0.80,,2.40,99.90,
2026-03-05 18:40:55.12,BET,8,0.20,,-0.20,99.70,
2026-03-05 18:40:55.12,BET,9,1.40,,-1.40,98.30,
2026-03-05 18:40:55.13,BET,10,1.30,,-1.30,97.00,
2026-03-05 18:40:55.13,BET,11,1.50,,-1.50,95.50,
2026-03-05 18:40:55.13,BET,12,0.40,,4.80,99.90,
2026-03-05 18:40:55.13,BET,13,2.00,,-2.00,97.90,
2026-03-05 18:40:55.13,BET,14,1.40,,-1.40,96.50,
2026-03-05 18:40:55.13,BET,15,0.80,,4.00,99.70,
2026-03-05 18:40:55.13,BET,16,0.80,,0.80,99.70,
2026-03-05 18:40:55.13,BET,17,1.70,,-1.70,98.00,
2026-03-05 18:40:55.13,BET,18,1.80,,-1.80,96.20,
2026-03-05 18:40:55.13,BET,19,1.70,,-1.70,94.50,
2026-03-05 18:40:55.13,BET,20,0.10,,5.00,99.40,
2026-03-05 18:40:55.13,BET,21,1.40,,4.20,102.20,
2026-03-05 18:40:55.13,BET,22,1.20,,-1.20,101.00,
2026-03-05 18:40:55.14,BET,23,1.10,,3.30,103.20,
2026-03-05 18:40:55.15,BET,24,1.80,,9.00,110.40,
2026-03-05 18:40:55.15,BET,25,1.40,,-1.40,109.00,
2026-03-05 18:40:55.15,BET,26,0.30,,0.90,109.60,
2026-03-05 18:40:55.16,BET,27,2.00,,6.00,113.60,
2026-03-05 18:40:55.16,BET,28,1.60,,-1.60,112.00,
2026-03-05 18:40:55.16,BET,29,0.40,,4.80,116.40,
2026-03-05 18:40:55.16,BET,30,1.50,,-1.50,114.90,
2026-03-05 18:40:55.16,BET,31,1.30,,-1.30,113.60,
2026-03-05 18:40:55.16,BET,32,2.00,,4.00,115.60,
2026-03-05 18:40:55.16,BET,33,0.70,,4.90,119.80,
2026-03-05 18:40:55.17,BET,34,0.70,,0.70,119.80,
2026-03-05 18:40:55.17,BET,35,0.50,,15.00,134.30,
2026-03-05 18:40:55.17,BET,36,2.00,,2.00,134.30,
2026-03-05 18:40:55.17,BET,37,0.80,,4.00,137.50,
2026-03-05 18:40:55.18,BET,38,0.20,,6.00,143.30,
2026-03-05 18:40:55.18,BET,39,0.80,,8.00,150.50,
2026-03-05 18:40:55.18,BET,40,1.40,,16.80,165.90,
2026-03-05 18:40:55.18,BET,41,1.80,,-1.80,164.10,
2026-03-05 18:40:55.18,BET,42,1.00,,-1.00,163.10,
2026-03-05 18:40:55.18,BET,43,1.20,,-1.20,161.90,
2026-03-05 18:40:55.18,BET,44,0.40,,4.00,165.50,
2026-03-05 18:40:55.19,BET,45,0.90,,-0.90,164.60,
2026-03-05 18:40:55.19,BET,46,0.30,,-0.30,164.30,
2026-03-05 18:40:55.19,BET,47,0.40,,2.00,165.90,
2026-03-05 18:40:55.19,BET,48,2.00,,-2.00,163.90,
2026-03-05 18:40:55.19,BET,49,1.80,,-1.80,162.10,
2026-03-05 18:40:55.20,BET,50,0.50,,-0.50,161.60,
2026-03-05 18:40:55.20,BET,51,1.60,,-1.60,160.00,
2026-03-05 18:40:55.21,BET,52,1.30,,6.50,165.20,
2026-03-05 18:40:55.22,BET,53,0.40,,-0.40,164.80,
2026-03-05 18:40:55.22,BET,54,1.90,,-1.90,162.90,
2026-03-05 18:40:55.22,BET,55,1.60,,4.80,166.10,
2026-03-05 18:40:55.23,BET,56,1.10,,1.10,166.10,
2026-03-05 18:40:55.23,BET,57,1.90,,-1.90,164.20,
2026-03-05 18:40:55.23,BET,58,1.20,,-1.20,163.00,
2026-03-05 18:40:55.23,BET,59,0.60,,-0.60,162.40,
2026-03-05 18:40:55.23,BET,60,0.20,,3.00,165.20,
2026-03-05 18:40:55.23,SESSION_START,,,,,,
2026-03-05 18:40:55.23,START_METRICS,,,WIN,,,
2026-03-05 18:40:55.24,BET,1,1.70,,-1.70,98.30,
2026-03-05 18:40:55.24,BET,2,1.80,,-1.80,96.50,
2026-03-05 18:40:55.24,BET,3,2.00,,-2.00,94.50,
2026-03-05 18:40:55.24,BET,4,1.10,,5.50,98.90,
2026-03-05 18:40:55.24,BET,5,1.50,,-1.50,97.40,
2026-03-05 18:40:55.24,BET,6,0.30,,-0.30,97.10,
2026-03-05 18:40:55.25,BET,7,1.80,,5.40,100.70,
2026-03-05 18:40:55.25,BET,8,1.70,,-1.70,99.00,
2026-03-05 18:40:55.25,BET,9,0.50,,-0.50,98.50,
2026-03-05 18:40:55.25,BET,10,2.00,,-2.00,96.50,
2026-03-05 18:40:55.25,BET,11,1.00,,-1.00,95.50,
2026-03-05 18:40:55.25,BET,12,1.00,,5.00,99.50,
2026-03-05 18:40:55.25,BET,13,0.80,,-0.80,98.70,
2026-03-05 18:40:55.26,BET,14,0.60,,-0.60,98.10,
2026-03-05 18:40:55.26,BET,15,1.30,,2.60,99.40,
2026-03-05 18:40:55.26,BET,16,1.00,,2.00,100.40,
2026-03-05 18:40:55.26,BET,17,1.90,,-1.90,98.50,
2026-03-05 18:40:55.26,BET,18,1.30,,-1.30,97.20,
2026-03-05 18:40:55.26,BET,19,0.20,,-0.20,97.00,
2026-03-05 18:40:55.26,BET,20,2.00,,4.00,99.00,
2026-03-05 18:40:55.26,BET,21,0.50,,2.50,101.00,
2026-03-05 18:40:55.26,BET,22,0.30,,-0.30,100.70,
2026-03-05 18:40:55.26,BET,23,1.80,,3.60,102.50,
2026-03-05 18:40:55.26,BET,24,0.60,,7.20,109.10,
2026-03-05 18:40:55.26,BET,25,0.70,,-0.70,108.40,
2026-03-05 18:40:55.27,BET,26,0.80,,1.60,109.20,
2026-03-05 18:40:55.27,BET,27,1.00,,5.00,113.20,
2026-03-05 18:40:55.27,BET,28,1.70,,-1.70,111.50,
2026-03-05 18:40:55.27,BET,29,0.30,,4.50,115.70,
2026-03-05 18:40:55.27,BET,30,1.50,,-1.50,114.20,
2026-03-05 18:40:55.27,BET,31,0.30,,-0.30,113.90,
2026-03-05 18:40:55.27,BET,32,0.50,,2.50,115.90,
2026-03-05 18:40:55.27,BET,33,0.50,,5.00,120.40,
2026-03-05 18:40:55.27,BET,34,1.00,,1.00,120.40,
2026-03-05 18:40:55.27,BET,35,0.40,,12.00,132.00,
2026-03-05 18:40:55.27,BET,36,0.10,,0.10,132.00,
2026-03-05 18:40:55.28,BET,37,1.50,,6.00,136.50,
2026-03-05 18:40:55.28,BET,38,0.20,,6.00,142.30,
2026-03-05 18:40:55.28,BET,39,1.50,,7.50,148.30,
2026-03-05 18:40:55.28,BET,40,0.30,,15.00,163.00,
2026-03-05 18:40:55.28,BET,41,2.00,,-2.00,161.00,
2026-03-05 18:40:55.28,BET,42,1.90,,-1.90,159.10,
2026-03-05 18:40:55.28,BET,43,1.20,,-1.20,157.90,
2026-03-05 18:40:55.28,BET,44,1.20,,6.00,162.70,
2026-03-05 18:40:55.28,BET,45,1.80,,-1.80,160.90,
2026-03-05 18:40:55.28,BET,46,1.50,,-1.50,159.40,
2026-03-05 18:40:55.28,BET,47,0.10,,3.00,162.30,
2026-03-05 18:40:55.29,BET,48,2.00,,-2.00,160.30,
2026-03-05 18:40:55.29,BET,49,0.30,,-0.30,160.00,
2026-03-05 18:40:55.29,BET,50,0.30,,-0.30,159.70,
2026-03-05 18:40:55.29,BET,51,0.50,,-0.50,159.20,
2026-03-05 18:40:55.29,BET,52,1.50,,6.00,163.70,
2026-03-05 18:40:55.30,BET,53,0.20,,-0.20,163.50,
2026-03-05 18:40:55.30,BET,54,1.00,,-1.00,162.50,
2026-03-05 18:40:55.30,BET,55,0.20,,0.60,162.90,
2026-03-05 18:40:55.30,BET,56,0.20,,0.20,162.90,
2026-03-05 18:40:55.30,BET,57,0.50,,-0.50,162.40,
2026-03-05 18:40:55.30,BET,58,1.20,,-1.20,161.20,
2026-03-05 18:40:55.30,BET,59,0.90,,-0.90,160.30,
2026-03-05 18:40:55.31,BET,60,0.30,,3.00,163.00,
2026-03-05 18:40:55.31,SESSION_START,,,,,,
2026-03-05 18:40:55.31,START_METRICS,,,EQUAL,,,
2026-03-05 18:40:55.31,BET,1,1.30,,-1.30,98.70,
2026-03-05 18:40:55.31,BET,2,0.30,,-0.30,98.40,
2026-03-05 18:40:55.31,BET,3,0.30,,-0.30,98.10,
2026-03-05 18:40:55.31,BET,4,1.30,,2.60,99.40,
2026-03-05 18:40:55.31,BET,5,0.30,,-0.30,99.10,
2026-03-05 18:40:55.31,BET,6,1.70,,-1.70,97.40,
2026-03-05 18:40:55.31,BET,7,1.50,,4.50,100.40,
2026-03-05 18:40:55.31,BET,8,1.40,,-1.40,99.00,
2026-03-05 18:40:55.31,BET,9,0.50,,-0.50,98.50,
2026-03-05 18:40:55.32,BET,10,0.50,,-0.50,98.00,
2026-03-05 18:40:55.32,BET,11,1.60,,-1.60,96.40,
2026-03-05 18:40:55.32,BET,12,1.90,,5.70,100.20,
2026-03-05 18:40:55.32,BET,13,1.70,,-1.70,98.50,
2026-03-05 18:40:55.32,BET,14,0.20,,-0.20,98.30,
2026-03-05 18:40:55.32,BET,15,1.50,,3.00,99.80,
2026-03-05 18:40:55.32,BET,16,0.80,,0.80,99.80,
2026-03-05 18:40:55.32,BET,17,1.00,,-1.00,98.80,
2026-03-05 18:40:55.32,BET,18,1.20,,-1.20,97.60,
2026-03-05 18:40:55.32,BET,19,0.30,,-0.30,97.30,
2026-03-05 18:40:55.32,BET,20,1.50,,4.50,100.30,
2026-03-05 18:40:55.32,BET,21,1.70,,-1.70,98.60,
2026-03-05 18:40:55.33,BET,22,2.00,,-2.00,96.60,
2026-03-05 18:40:55.33,BET,23,0.40,,-0.40,96.20,
2026-03-05 18:40:55.33,BET,24,1.10,,5.50,100.60,
2026-03-05 18:40:55.33,BET,25,0.90,,-0.90,99.70,
2026-03-05 18:40:55.33,BET,26,0.40,,-0.40,99.30,
2026-03-05 18:40:55.33,BET,27,1.50,,3.00,100.80,
2026-03-05 18:40:55.33,BET,28,1.90,,-1.90,98.90,
2026-03-05 18:40:55.33,BET,29,0.90,,-0.90,98.00,
2026-03-05 18:40:55.33,BET,30,0.40,,-0.40,97.60,
2026-03-05 18:40:55.33,BET,31,1.50,,-1.50,96.10,
2026-03-05 18:40:55.33,BET,32,1.80,,5.40,99.70,
2026-03-05 18:40:55.33,BET,33,0.80,,-0.80,98.90,
2026-03-05 18:40:55.33,BET,34,0.30,,-0.30,98.60,
2026-03-05 18:40:55.33,BET,35,1.70,,3.40,100.30,
2026-03-05 18:40:55.33,BET,36,0.20,,0.20,100.30,
2026-03-05 18:40:55.34,BET,37,0.40,,-0.40,99.90,
2026-03-05 18:40:55.34,BET,38,0.10,,-0.10,99.80,
2026-03-05 18:40:55.34,BET,39,0.60,,-0.60,99.20,
2026-03-05 18:40:55.34,BET,40,1.40,,2.80,100.60,
2026-03-05 18:40:55.34,BET,41,0.90,,-0.90,99.70,
2026-03-05 18:40:55.34,BET,42,0.50,,-0.50,99.20,
2026-03-05 18:40:55.34,BET,43,0.30,,-0.30,98.90,
2026-03-05 18:40:55.34,BET,44,0.80,,2.40,100.50,
2026-03-05 18:40:55.34,BET,45,1.00,,-1.00,99.50,
2026-03-05 18:40:55.34,BET,46,1.60,,-1.60,97.90,
2026-03-05 18:40:55.34,BET,47,0.50,,2.50,99.90,
2026-03-05 18:40:55.34,BET,48,1.60,,-1.60,98.30,
2026-03-05 18:40:55.34,BET,49,0.70,,-0.70,97.60,
2026-03-05 18:40:55.34,BET,50,0.90,,-0.90,96.70,
2026-03-05 18:40:55.35,BET,51,1.10,,-1.10,95.60,
2026-03-05 18:40:55.35,BET,52,0.60,,5.10,100.10,
2026-03-05 18:40:55.35,BET,53,1.60,,-1.60,98.50,
2026-03-05 18:40:55.35,BET,54,0.20,,-0.20,98.30,
2026-03-05 18:40:55.35,BET,55,1.20,,3.60,100.70,
2026-03-05 18:40:55.35,BET,56,1.20,,1.20,100.70,
2026-03-05 18:40:55.35,BET,57,1.00,,-1.00,99.70,
